herkunftId,bemerkung
1232,"""Miedelsbach"" in Baden-Württemberg! (Siehe Familie Rapp) - der erste Bürgermeister in der Liste in Wikipedia des übergeordneten Schorndorf war auch ein Mitlgied der Familie Rapp.
https://de.wikipedia.org/wiki/Miedelsbach"
1269,"Gehört zu einem Mitglied der Familie Gastl (Firma Gastl und Ilg), die sonst in Ettal und Garmisch, aber auch in Stadtamhof angesiedelt ist.
Evtl. eine Verballhornung von Forchheim? Jedoch keinen Beleg dafür oder für eine Verbingun der Gastls nach Forchheim gefunden."
1073,Ortsteil von Aitrach.
1270,"Es wird ""bayerisches"" Bier geliefert - alle anderen möglichen Reischach in Tirol und Schwaben machen da keinen Sinn."
1041,"Drei wahrscheinliche Möglichkeiten (heute alle in Bayern):
1) D. als Ortsteil von Pielenhofen (Pfalz-Neuburg)
2) D. als Ortsteil von Berg im Gau.
3) D. als Ortsteil von Dießen am Ammersee

Nur Johann Payr kommt von dort."
539,Hauptort der Markgrafschaft Burgau.
667,"In der Markgrafschft Burgau. Gehörte zum Pflegamt Fahlheim, das wiederum der Reichsabtei Elchingen gehörte. Die Reichsabtei selbst gehörte zum schwäbischen Kreis. "
485,"Muss zur Pfarre St. Peter am Hart gehören. Innviertel, früher Bayern jetzt OÖ. Dort Sebastian Denk unter Heitzenberg in Matricula nachweisbar!

http://data.matricula-online.eu/de/oesterreich/oberoesterreich/st-peter-am-hart-bei-braunau/101%252F01b/?pg=237"
1176,"Wahrscheinlich Verschreibung von ""Regen"" (Regn). Siehe Nachnamen Stängl und Binder."
1272,"https://de.wikipedia.org/wiki/Wallfahrtskirche_Kaltenberg
Kommt nur als Zielort von zwei Geistlichen vor (Wallfahrtskirche), weshalb die anderen Möglichkeiten in Niederösterreich als unwahrscheinlich ausscheiden."
1271,"Gilt für Personen, die nicht in den Matrikelbüchern eindeutig identifiziert werden können (z.B. Michael Wöger).
Wenn St. Peter (am Hart) und St. Peter (am Wimberg) ausscheiden, wäre auch St. Peter (Linz) eine Möglichkeit:
St. Peter bei Linz ist seit 1915 ein Ortsteil von Linz; davor selbstständig.
Die Matrikelbücher beginnen erst mit 1788, jedoch dominieren noch zu dieser Zeit bei den Berufsbezeichnungen der Väter in den Taufbüchern eindeutig Schiffmann und Schiffknecht (http://data.matricula-online.eu/de/oesterreich/oberoesterreich/linz-st-peter/101%252F01/?pg=1). Es muss hier also eine Tradition von Schiffleuten bzw. eine Lände gegeben haben, sodass eine Zuordnung (unter Vorbehalt) zu St. P. (Linz) möglich wäre. Außerdem sind Fahrten mit dem Zusatz ""auf und ab"" verzeichnet, die für eine Nähe zu Aschach sprechen.
Momentan ist nur Michael Wöger nicht eindeutig zuzuordnen.
"
806,Ortsteil von Windorf.
410,OT von Windorf.
853,An der Mündung der March in die Donau knapp vor Pressburg.
1274,"CAVE: Drei Orte Hofkirchen angelegt: Hofkirchen in Oberösterreich, Hofkirchen in Bayern und ein unbestimmtes H. Bitte zu den ersten beiden nur zuordnen, wenn man sicher ist, sonst das unbestimmte H. nehmen.

Die Matrikelbücher von H. konnten nicht eingesehen werden; die Zuordnung erfolgte durch Nennungen der Personen auch in unmittelbarer Nähe zu H. - vor allem ""Windorf"", ""Vilshofen"", ""Winzer"" und ""Deggendorf"" - sowie anhand den transportierten Güter (Arbes, Brein, Obst etc.)."
1275,"CAVE: Drei Orte Hofkirchen angelegt: Hofkirchen in Oberösterreich, Hofkirchen in Bayern und ein unbestimmtes H. Bitte zu den ersten beiden nur zuordnen, wenn man sicher ist, sonst das unbestimmte H. nehmen."
1161,"Die Zuordnung ist eindeutig. Kling liegt direkt an der Donau, südlich von Hofkirchen im Mühlkreis. [AS]
Auch in den Matriken von Hofkirchen im Mühlkreis kommt Kling (Cling) und Lachinger (Lackinger) immer wieder vor."
50,"Cave: Für die Zukunft - es muss nicht immer dieses Emmersdorf (NÖ) sein, es würde auch ein Emmerstorf (bei Hofkirchen im Mühlkreis) in OÖ und weitere Orte geben. Für den Schiffer Peter Köffinger passt aber die Zuordnung zu NÖ.
Für Ledermayr z.B. gilt das nicht, kein Hinweis in den Matriken -> unbestimmtes Emmersdorf."
1276,"Unbestimmtes Emmersdorf, siehe auch Emmersdorf (an der Donau).
Dies zumindest für Johann Ledermayr zu verwenden."
36,Saal an der Donau - gegenüber von Kelheimwinzer
1277,"Trotz der eher abseitigen Lage für Geografika in den AMP (1706-1740) ist die Zuordnung eindeutig, da die genannte Person, Anton Joseph Dreser, Pfarrer und Dechant in K., eindeutig nachweisbar ist. Siehe dazu: ""Im Jahre 1725 erwarben die Grafen von Seilern Kralitz. Der Dechant Anton Josef Dreser ließ 1733 ein neues Pfarrhaus errichten."" Erwähnt im wikipedia-Eintrag: https://de.wikipedia.org/wiki/Kralice_na_Han%C3%A9"
272,"Heute zwar zu Mittelfranken gehörig, historisch aber beim Schwäbischen Reichskreis als Reichsstadt. "
949,"Bitte, nicht mit Gaishäusel und Häuseln zusammenlegen! Das wird zu verwirrend!!!
Identisch mit Gaishäusel(n) https://digi.landesbibliothek.at/viewer/image/AC09443188/129/
und: https://archive.org/details/jahrbuchdergeol03wiengoog/page/n244
Zwischen Obermühl und Hofkirchen/Inzell; Einschichte, abgekommen.

https://books.google.at/books?id=rVqlNJ8zoocC&pg=PA92&lpg=PA92&dq=Gaish%C3%A4usel&source=bl&ots=GP_1ulB7Jk&sig=ACfU3U2i1T1_M2TwpV5edhV-o9ym9aKtHA&hl=de&sa=X&ved=2ahUKEwjy2e76-PPjAhXPXRUIHU0RD8QQ6AEwC3oECAYQAQ#v=onepage&q=Gaish%C3%A4usel&f=false = Rally, 1840 S. 78
"
1278,"Als Besitz der Engl ist Schloss Wagrain in Oberösterreich gemeint, nicht Wagrain im Pongau.
OT von Vöcklabruck."
568,"Heute Teil Wiens (17. Bezirk).
Eindeutig identifiziert durch die Lieferung aus Salzburg an das Kloster Dornbach."
1030,OT von Hartkirchen.
1283,"Die Identifizierung des Ortes ist unsicher. Die Holzwaren könnten auf einen Ort bei Tölz hindeuten, da eine gleichnamige Person auch von einem Tölzer Schiffmeister transportieren lässt. (Unter- obder Dietfurt an der Rott?).
Der Familienname ""Gaußrab"" passt aber auch zu ""Dietfurt"" an der Altmühl, da diese sonst auch unter Kelheim aufscheint bzw. eine alteingesessene Kelheimer Schifferfamilie war. Siehe im Internet z.B. Kelheim und Gausrab-Föhre als Naturdenkmal und zahlreiche Literatur.
Einstweilen also unsicher."
1284,"Jettingen-Scheppach, nicht Jettingen bei Tübingen!"
1286,Lesung unsicher.
1287,"Sehr häufiger Name in Bayern und Österreich. Kommt in den AMP nur ein Mal vor (leer herab), außerdem könnte es sich auch um eine Verschreibung von Offenberg handeln, unter welchem Ort die Person sonst immer aufscheint???"
1288,"Die einzige Handelsware in den AMP ist Terpentin bzw. Terpentinpech. Im Triestingtal wurde Pech  (=Föhren- oder Lärchenharz) gewonnen. Siehe u.a. BARCHELLI, Handbuch, 311, und den Eintrag zur ""Pecherei"" in der UNESCO-Liste des immateriellen Kulturerbes."
1295,Lesung unsicher. Ort in Schwaben.
1297,Ortsteil von Kirchberg im(!) Wald.
1298,Dobersberg war Pfarrort und auch die Fahrtrichtung donauabwärts passt.
1299,"Heute Stadtteil von Regensburg (seit 1904), früher knapp vor den Stadtmauern auf bayerischem Gebiet gelegen."
1086,OT von Haibach ob der Donau.
14,OT von Haibach ob der Donau. (Familiennamen!}
1300,"Für Personen, die nicht eindeutig Grub (bei Kirchberg) zugeordnet werden können.
Zahllose Möglichkeiten in Bayern und OÖ: Vg. https://www.geonames.org/search.html?q=Grub&country=
Momentan kann nur eine Person, Grindlpauer Georg nicht zugeordnet weden. Nach der Ladung dürfte es sich um einen bayerischen Ort handeln."
691,"Ausgehend vom Schiffmeister Rosenauer von der Mühl und der gleichzeitigen Nennung des Ortes Mannsdorf kann man für den Schmied von Partenstein von P. als OT von Kleinzell ausgehen. 
(Teile des Ortes Partenstein scheinen auch zu Kirchberg ob der Donau zu gehören)."
1285,"OT von Haibach ob der Donau.
https://de.wikipedia.org/wiki/P%C3%BChret
Aber auch ein eigener Ort!
Bzw. ein Pühret als Ortsteil von Nuestift im Mühlkreis - dieser besonders wahrscheinlich, da die Person selbst mit dem Schiff fährt, aber auch mit Schiffmeistern aus Engelhartszell und Freizell.
Siehe dazu aber auch den eintrag zu Jakob Haslinger aus ""Niedernbirchet"" -> evtl. ""Niederpühret""? Allerdings gibt es einen solchen Ort nicht. Pfarrmatriken Rannariedl erst ab den 1780er Jahren."
1301,Wahrscheinlich Oberzell.
1083,"Der Ort wird nur im Zusammenhang mit Jakob Haslinger in den AMP genannt. Diese Person könnte identisch mit Jakob Haslinger aus Pühret sein, der Güter auch durch Schiffmeister aus den Orten Engelhartszell und Freizell transportieren lässt.

Evtl. könnte der Ort daher auch ""Niederpühret"" lauten - jedoch ist auch ein solcher Ort nicht nachweisbar."
411,"Gemeint ist Pichl bei Wels, da dies ein Pfarrort war und P. nur im Zusammenhang mit dem Pfarrer genannt ist. 
Siehe dazu: https://www.dioezese-linz.at/dl/uMNlJKJKolKNJqx4LKJK/pfarrblatt_115.pdf

Sollte ein weiteres Pichl auftauchen, müsste man prüfen, ob es nicht eines der zahllosen anderen Pichl sein könnte. "
143,"D. war zwar häufig verpfändet, auch an die bayerischen Herzöge, dennoch gehörte es bis 1803 zum Hochstift Regensburg."
1304,"Transportiert wird Steinöl, d.h. es muss sich um Seefeld in Tirol handeln, wo Steinöl seit dem Mittelalter gewonnen wird! https://de.wikipedia.org/wiki/Tiroler_Stein%C3%B6l
Nicht mit Seefeld in Niederösterreich zu verwechseln (KWNB)."
1305,"Evtl. in der Nähe von Sandbach. Siehe Sailer, Thomas.

CAVE - siehe auch Oberhaid!"
1306,"Stocket, Innviertl? Die Familien Mainghuber (1652) und Stangruber (1735) konnten in den Matriken von Alkoven (=Gstocket) NICHT nachgewiesen werden. Daher das unklare ""Stocket""."
338,Schnecken!
417,Herrschaft bzw. Schloss Ebenzweier am Traunsee waren im Besitz der Familie von Seeauer. 
545,"Der in den AMP genannte Transporteur von Holz, Sebastian Stri(e)zl, war auch  Besitzer des Mohrenbräu in R. Die Zuordnung ist daher trotz vieler Möglichkeiten eindeutig!
Zu Strizl siehe https://www.donaukurier.de/lokales/riedenburg/Ein-Streifzug-durch-die-Bierstadt-Riedenburg;art602,4202631"
434,An der Altmühl.
1007,https://geschichte.digitale-sammlungen.de/hab/seite/bsb00007637_00285
1307,"Der Transport von Hopfen deutet evtl. zwar auch auf ""Böhmen"" hin, jedoch spricht der Transport von Branntwein und bayerischem Bier eher dagegegen. Außerdem wäre ""Böhmen"" als Abfahrtsort eines Schiffes ungewöhnlich.
Zwei Orte ""Beham"" gibt es am Inn (Malching oder Hartkirchen), jedoch scheinen auch diese wenig wahrscheinlich. Bis auf weiteres ungeklärt."
1308,"Cave - nicht verwechseln mit Irring!
Ering liegt Obernberg am Inn gegenüber. Gilt in jedem Fall für Urban Hofpaur."
1309,"Schneckenlieferungen und Transport von ""Leuten"", nur Flöße in Verwendung. 
Nur eine Person, Georg Gobo. 
Heute Ort ""Oberstaufen"" im Allgäu.
Zu den Schnecken siehe: https://books.google.at/books?id=1UAVAAAAYAAJ&pg=PA92&dq=STaufen+schnecken&hl=de&sa=X&ved=2ahUKEwjdrIPE2OD0AhVDgP0HHd3XB4kQ6AF6BAgKEAI#v=onepage&q=STaufen%20schnecken&f=false"
1310,"Bei Vilshofen.
Evtl. auch bei Mötzing oder Unterreit."
1312,"Mehrere Möglichkeiten - wenn unkar, welches Einöd! Familien Wibmer und Sattler gehören jedenfalls zum Einöd (Passau).
Am wahrscheinlichsten: auch Einöd (heute Passau, historisch in der Grafschaft Neuburg am Inn/Oberösterreich) oder Einöd bei Vilshofen (Herzogtum Bayern)."
1141,OT von Alkoven.
1302,"Taiding/Schöllnach
Historisch: Ein Teil der Hofmark Winzer.
https://geschichte.digitale-sammlungen.de/hab/seite/bsb00007661_00198
Der Zusammenhang mit Winzer ist wichtig, da die einzige Person aus E. auch unter Winzer aufscheint."
29,"Inkl. Engelszell, das eigentlich ein eigener Ort wäre."
952,"1) E. als Katastralgemeinde von Kirchberg am Wagram (NÖ) - jedoch konnte die einzige in den AMP unter E. genannte Person, Carl Wanner, nicht in den Matriken von Kirchberg am Wagram nachgewiesen werden.

2) Englmannsbrunn als Gemeinde von Waldmünchen (Bayern). Es wird Holz transportiert, was aus diesem Gebeit nicht völlig auszuschließen, aber nicht sehr wahrscheinlich ist."
496,"Bis zum Act of Union (1707) ein Königreich, danach Landesteil des Vereinigten Königreichs von Großbritannien."
957,Eindeutig identifiziert über die (Hammer-)Schmiede Wiesenparz.
956,"Lieferung an einen Schmied, zusammen mit Hartkirchen und Wiesenparz.
Eine Schmiede exisitert seit 1647 in Erledt bei Diersbach (http://www.kasbauer.org/unternehmen). Jedoch liegt dieses bereits relativ weit entfernt.
Näher wären: Erledt-Waldkirchen!
Weitere ""Erlet""-Orte im Umkreis wären: Erlet als OT von Meggenhofen und Erlet als OT von Geboltskirchen."
191,Ettal war auch Sitz eines eigenen Klostergerichtsbezirks. 
891,Siehe leobw: https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/10506/Ettenheimm%C3%BCnster+-+Altgemeinde%7ETeilort
1223,"Die einzige Nennung von P. in den AMP bezieht sich auf die Person ""Philipp Simader"". Dieser scheint auch unter ""Neuhaus (an der Donau)"" auf. Daher könnte es sich bei P. um eine Verschreibung (Buchstabendreher) des in der Nähe gelegenen ""Partenstein"" (siehe dort) handeln. Phonetisch könnte P. auch auf einen Ort ""Breitenstein"" deuten."
1315,"In den AMP verwendet für Hauser Abraham und Georg (gleichzeitiges Vorkommen in Neuburg am Inn, Wasserburg und Haarschedl - bei übereinstimmenden Waren, kein Nachweis einer Familie Hauser in den Pfarrmatriken von St. Martin im Mühlkreis=N. an der Donau); Georg Pockinger (transportiert Güter für das Kloster Reichersberg nach Krems)."
1316,"In der Quelle nicht genannt. Zum Sensenhammer in Blumau bei Molln als Wohnort der Familie Blumauer siehe Konrad Julius Trenkler, Die Blumau, in: Die Breitenau. Mensch - Kultur - Arbeit - Natur (1996) 85-90, hier 85f (https://www.molln.cc/breitenau/cd.pdf)

CAVE: von Peter später nochmals angelegt."
250,"Alte Bezeichnung für den Donauabschnitt: ""Windstoß"".
Die Umbenennung ist im Kataster eingetragen - siehe den Katasterplan bei Mapire."
816,"Gegenüber von Niederranna, am Südufer der Donau.
Im Katasterplan bei Mapire eingezeichnet."
1191,"Gehört zu Haibach ob der Donau. Siehe auch Familie Kagerer, als Einzelhof in der Nähe verzeichnet. (Katasterplan/Mapire)"
75,"Lage direkt an der Donau - ziwschen Obermühl und Grafenau. Ortsbezeichnung ist abgekommen, heute noch zwei Liegenschaften (Grafenau 14 und 15).
https://mapire.eu/en/map/cadastral/?bbox=1546492.649595871%2C6182640.227203423%2C1548306.834689077%2C6183237.391486902&layers=3

"
623,"Salaberg ist heute Teil der Stadt Haag. Das Schloss war im Besitz der Grafen Sal(a)burg, daher ist der Ort auch zu identifizieren."
1317,"Die Zuordnung zu Saladorf (nicht Sallatobel, obwohl einmal so angegeben=Verschreibung des Mautners) ist korrekt, da Saulachner nur mit gelber Erde kommt und gelbe Erde in Saladorf in Bayern abgebaut wurde.
HOHN, Der Regenkreis Bayerns, 113: https://books.google.at/books?id=Q7FOAAAAcAAJ&pg=PA113&lpg=PA113&dq=Saladorf+gelbe+erde&source=bl&ots=YfVflG7VrD&sig=ACfU3U3hZs7o27Cc8VDWno3PDiioaXZxzw&hl=de&sa=X&ved=2ahUKEwi64JH-17LmAhW-UhUIHXBaB1oQ6AEwA3oECAkQAQ#v=onepage&q=Saladorf%20gelbe%20erde&f=false"
499,"Sicherlich in Oberösterreich (Thomas Paschinger). Wohl eine dieser Einzellagen an der Donau, aber kein Hinweis im Kataster oder bei Schiffmann. Zahlreiche Orte namens ""Straß"" in diesem Raum. "
168,"Auengebiet um die Liegenschaft Gämbl (siehe auch den Familiennamen ""Gämbl""). Heute im Bereich der Exlau.
Mapire: [Gamel] https://mapire.eu/en/map/cadastral/?bbox=1548158.6761422334%2C6178853.586100551%2C1551787.0463286452%2C6180047.914667507&layers=osm%2C3
[Kamellau] https://mapire.eu/de/map/firstsurvey-upper-austria/?layers=143&bbox=1547180.0056127226%2C6178160.293287578%2C1554436.7459855466%2C6180548.950421491

"
692,Unmittelbar nördlich von Garmisch-Partenkirchen an der Loisach (Grafschaft Werdenfels).
187,Grafschaft Werdenfels
173,"""Felden""/""Velden"" ist eine alte Bezeichnung für Neufelden. Auch die ""Plankenmühle"" bzw. der ""Plankenmüllner"" scheint im Zusammenhang mit Neufelden auf, gehört aber eigentlich zu Etzleinsberg/Kleinzell im Mühlkreis. "
86,Ehemalige Grafschaft Werdenfels.
1319,"Die Person Gallus Binder kann in den Pfarrmatriken von Feldkirchen an der Donau nachgewiesen werden. Ebenso eine Familie Scharzereder (Schazeder) -> siehe Feldkirchen (an der Donau).
Die anderen Personen/Familien (Rieder, Wispointner) jedoch nicht! Daher hier auch ein unbestimmtes Feldkirchen.
Dieses dürfte eher in Bayern zu suchen sein?"
1219,"Nicht eruierbar - nur ein Eintrag.
Evtl. auch Ober- oder Unterfischbach im Mühlkreis!
Matriken von Oepping erst ab Ende 18. Jahrhundert, in den Matriken von Rohrbach nichts gefunden."
56,"Heute ein Stadtteil von Freising, historisch aber zum Herzogtum Bayern gehörig:
https://geschichte.digitale-sammlungen.de/hab/change-resolution/bsb00007668_00196?resolution=2"
527,"In Ahnenforschung.net gibt es einen Eintrag zu dieser Person bzw. zum Ort Franzenöd/Franzenedt, der sich in Bayern bzw. in der Grafschaft Neuburg am Inn (oder Hochstift Passau?) befunden haben dürfte. Trotz dieses Hinweises ist es nicht nöglich, den Ort genau zu bestimmen [abgekommen?]:

https://forum.ahnenforschung.net/showthread.php?t=69045&highlight=Lycke&page=79
[aus: Hauptstaatsarchiv München, ""weitere Bände der Landshuter Abgabe 1979""]
Dort:
f. 99 ff, Erbschaftsquittung über das an seine Geschwister bzw. deren Nachkommen ausgeschüttete Erbe des Bartholomaeus Hausner an der Franzenedt. 300 fl. Die Erben quittieren der Ehefrau Margaretha, ihrer Schwägerin bzw. ""Maimb"", und ihrem neuen Ehemann Paul Pfäffinger, daß sie 300 erhalten haben. Die Erben sind: Abraham Hausner am Bauern-Gut im Haarschedl, Gertraud, Witwe des Adam Pfaffenbauer auf der Scheuröck, LG Vilshofen, Euphrosina, Witwe des Leonhardt Peter Müller auf der Gaissa, Bistum Passau, alle 3 anwesend, die Kinder des + Veit Hausner am Schmutzer-Hof, LG Vilshofen, Johann, Ursula, Catharina, Johann anwesend, vertritt seine Schwestern, die Kinder des + Jacob Hausner am Dainabauern-Gut zu Heining, Bärtlme und Anna, Anna ist anwesend und vertritt ihren Bruder, die Kinder des + Stephan Sagmaister, LG Vilshofen, Gabriel und Michael, beide im Krieg, Christoph, Georg, Thomas, Euphrosina, und Maria, Euphrosina ist da, die anderen vertreten durch Abraham Hausner, ihren Vormund.
"
