personenId,bemerkung
3259,Zusammen mit Franz (Anton) Schalkhammer Verwalter der hochfürstlich-Salzburgischen Messinghandlung. Hochfürstlich=Saltzburgischer Kirchen= und Hof=Calender (...) [1724] o. pag. [Digitalisat 137].
38499,"Wahrscheinlich nicht identisch mit Franz (Anton) Schalkhammer. Franz Schalkhammer (Franciscus Martin Schallhamer) war Verwalter der Messingniederlage in Salzburg (Dompfarre, Taufmatrikel)."
794,"Beschreibung Des freyen Haupt= und Gnaden=Schiessens, Welches Ihro Römisch=Kaiserliche Majestät (...) Franciscus I. Der Wiennerischen Burgerschaft gegeben hat / In dem Jahr M. DCC. XLVI (Wien [1746]) 34.

Scheint als ""bürgerlicher Sensenhändler"" in den Pfarrmtirekn von Kirchdorf an der Krems auf. Z.B. https://data.matricula-online.eu/de/oesterreich/oberoesterreich/kirchdorf-an-der-krems/101%252F06/?pg=96

Verschwägert mit den Blumauer und Redtenbachern. Vgl. Schröckenfux, Sensenwerke, passim."
13480,"Jurist. Siehe Renate Jürgensen, Melos conspirant singuli in unum. Repertorium bio-bibliographicum zur Geschichte des Pegnesischen Blumenordens in Nürnberg (1644-1744) (Wiesbaden 2006) 728f."
23867,"Es existierte eine Liegenschaftsbezeichnung ""Sunzenauer"" in der Gemeinde Kleinzell im Mühlviertel: https://mapire.eu/de/map/cadastral/?layers=3&bbox=1559221.76434149%2C6183993.398296021%2C1561035.949434696%2C6184590.5625795 (mapire)"
27525,"Es existierte eine Liegenschaftsbezeichnung ""Sunzenauer"" in der Gemeinde Kleinzell im Mühlviertel: https://mapire.eu/de/map/cadastral/?layers=3&bbox=1559221.76434149%2C6183993.398296021%2C1561035.949434696%2C6184590.5625795 (mapire)"
1931,Wahrscheinlich der Wiener Niederleger Rudolf Matthias Wagenseil. Beiträge zur Geschichte der Familien Wagenseil: http://www.angelfire.com/wa2/wagenseil/vorwort.htm
33821,"Es existierte eine Liegenschaftsbezeichnung ""Sunzenauer"" in der Gemeinde Kleinzell im Mühlviertel: https://mapire.eu/de/map/cadastral/?layers=3&bbox=1559221.76434149%2C6183993.398296021%2C1561035.949434696%2C6184590.5625795 (mapire)"
194,"Es existierte eine Liegenschaftsbezeichnung ""Sunzenauer"" in der Gemeinde Kleinzell im Mühlviertel: https://mapire.eu/de/map/cadastral/?layers=3&bbox=1559221.76434149%2C6183993.398296021%2C1561035.949434696%2C6184590.5625795 (mapire)"
25991,"Es existierte eine Liegenschaftsbezeichnung ""Sunzenauer"" in der Gemeinde Kleinzell im Mühlviertel: https://mapire.eu/de/map/cadastral/?layers=3&bbox=1559221.76434149%2C6183993.398296021%2C1561035.949434696%2C6184590.5625795 (mapire)"
33242,"Es existierte eine Liegenschaftsbezeichnung ""Sunzenauer"" in der Gemeinde Kleinzell im Mühlviertel: https://mapire.eu/de/map/cadastral/?layers=3&bbox=1559221.76434149%2C6183993.398296021%2C1561035.949434696%2C6184590.5625795 (mapire)"
12148,"Familienname evtl. identisch mit ""Othmar"". Siehe die ebensfalls aus Kleinweil (und Großweil) kommende Familie/Person ""Othmar""."
24039,"Als Familienname macht ""zu Grub"" keinen Sinn, da auch die Herrschaft Grub (im Besitz der Familien Dollinger, Cronpichl (bis 1720) und Gartner (ab 1720) genannt ist.
https://de.wikipedia.org/wiki/Schloss_Grub_(Kirchberg_ob_der_Donau)
Jedoch finden sich ""Dollinger"" mit der Ortsbezeichnung Grub in den AMP auch noch  nach 1720."
13181,"Bis 1720 war die Herrschaft Grub im Besitz der Familien Dollinger (auch Tollinger in der Lit.) und Cronpichl, danach kam sie an die Familie Gartner. https://de.wikipedia.org/wiki/Schloss_Grub_(Kirchberg_ob_der_Donau)
Jedoch finden sich ""Dollinger"" mit der Ortsbezeichnung Grub in den AMP auch noch  nach 1720."
25749,"Bis 1720 war die Herrschaft Grub im Besitz der Familien Dollinger (auch Tollinger in der Lit.) und Cronpichl, danach kam sie an die Familie Gartner. https://de.wikipedia.org/wiki/Schloss_Grub_(Kirchberg_ob_der_Donau)
Jedoch finden sich ""Dollinger"" mit der Ortsbezeichnung Grub in den AMP auch noch  nach 1720."
30620,"Bis 1720 war die Herrschaft Grub im Besitz der Familien Dollinger (auch Tollinger in der Lit.) und Cronpichl, danach kam sie an die Familie Gartner. https://de.wikipedia.org/wiki/Schloss_Grub_(Kirchberg_ob_der_Donau)
Jedoch finden sich ""Dollinger"" mit der Ortsbezeichnung Grub in den AMP auch noch  nach 1720."
17829,"Bis 1720 war die Herrschaft Grub im Besitz der Familien Dollinger (auch Tollinger in der Lit.) und Cronpichl, danach kam sie an die Familie Gartner. https://de.wikipedia.org/wiki/Schloss_Grub_(Kirchberg_ob_der_Donau)
Jedoch finden sich ""Dollinger"" mit der Ortsbezeichnung Grub in den AMP auch noch  nach 1720."
7823,"Bis 1720 war die Herrschaft Grub im Besitz der Familien Dollinger (auch Tollinger in der Lit.) und Cronpichl, danach kam sie an die Familie Gartner. https://de.wikipedia.org/wiki/Schloss_Grub_(Kirchberg_ob_der_Donau)
Jedoch finden sich ""Dollinger"" mit der Ortsbezeichnung Grub in den AMP auch noch  nach 1720."
33831,"Bis 1720 war die Herrschaft Grub im Besitz der Familien Dollinger (auch Tollinger in der Lit.) und Cronpichl, danach kam sie an die Familie Gartner. https://de.wikipedia.org/wiki/Schloss_Grub_(Kirchberg_ob_der_Donau)
Jedoch finden sich ""Dollinger"" mit der Ortsbezeichnung Grub in den AMP auch noch  nach 1720."
11962,https://reader.digitale-sammlungen.de/de/fs1/object/display/bsb11194455_00001.html
12038,"Ludwig Burgemeister, Der Orgelbau in Schlesien, bearb. von Hermann J. Busch (2. Aufl. Frankfurt a. M. 1973) 170."
3273,Fels stammt ursprünglich aus Lindau. Zeitschrift des Breisgau-Geschichtsvereins Schauinsland 122 (2003) 84.
13559,"Diese Person, in der Quelle als päpstlicher Nuntius bezeichnet, findet sich nicht in der Liste der Nuntien in Wien und auch nicht im Archivinformationssystem."
26976,"Zu den Petschowitsch (Lit: Petschowitz) siehe den Hinweis in Adler: https://archive.org/stream/bub_gb_XLUEAAAAIAAJ/bub_gb_XLUEAAAAIAAJ_djvu.txt
Die Lieferungen gehen an das Gut des Barons Petschowitsch in Guntramsdorf."
124,Paritius (1722) 111.
39344,"War ab 1700 im Besitz der Familie von Salaburg: https://de.wikipedia.org/wiki/Schloss_Hagen_(Linz)
Zum Landgut/Schloss gehörten auch eine Ziegelei und ein Brauhaus.
Literatur: Walter ASPERNIG, Geschichte des Landgutes Hagen bei Linz, in: Historisches Jahrbuch der Stadt Linz 1971 (1972) 33–77. <https://www.ooegeschichte.at/fileadmin/media/migrated/bibliografiedb/hjstl_1971_0033-0076.pdf>
"
7351,"Renske, Buchdrucker, 989. Geb. in Linz, 7.9.1705 Eheschließung mit Anna Maria, Tochter des Buchdruckers Johann Chrysostomus Haan; übernahm am 9.10.1705 die Offizin von seinem Schwiegervater. Gestorben 1731."
26739,"https://de.wikipedia.org/wiki/Johann_Baptist_von_Ruffini

Werner EBNET, Sie haben in München gelebt. Biografien aus acht Jahrhunderten (München 2016) 506.
https://de.linkfang.org/wiki/Johann_Baptist_von_Ruffini

Vgl. auch die Einträge in den KWNB unter J.B.R. und Ruffini & Co."
1154,"Maria Vinzenz Süss, Die Bürgermeister von Salzburg von 1433 bis 1840 (Salzburg 1840) 93."
2213,"Maria Vinzenz Süss, Die Bürgermeister von Salzburg von 1433 bis 1840 (Salzburg 1840) 92."
24,"Maria Vinzenz Süss, Die Bürgermeister von Salzburg von 1433 bis 1840 (Salzburg 1840) 88. Achtung: Evtl. handelt es sich um mehrere Personen gleichen Namens."
16324,"Wahrscheinlich aus Salzburg. Siehe Maria Vinzenz Süss, Die Bürgermeister von Salzburg von 1433 bis 1840 (Salzburg 1840) 87 (""Aniser"", ohne Vornamen)."
786,"Wahrscheinlich aus Salzburg. Maria Vinzenz Süss, Die Bürgermeister von Salzburg von 1433 bis 1840 (Salzburg 1840) 86 (Laimprucher, verstorben am 7. März 1709)."
5584,"Wahrscheinlich aus Salzburg. Maria Vinzenz Süss, Die Bürgermeister von Salzburg von 1433 bis 1840 (Salzburg 1840) 86 (Laimprucher, verstorben am 7. März 1709)."
10657,"Wahrscheinlich aus Salzburg. Maria Vinzenz Süss, Die Bürgermeister von Salzburg von 1433 bis 1840 (Salzburg 1840) 86 (Laimprucher, verstorben am 7. März 1709)."
13696,In der Quelle nicht als jüdisch bezeichnet.
1659,"Merkantilprotokoll, fol. 748: ""Georg Solder"", bürgerlicher Handelsmann."
33788,http://d-nb.info/gnd/1172940207
14089,"Reichsvizekanzler, Friedrich Karl von Schönborn-Buchheim"
10369,"Nachname Quelle: ""Lehreisen""."
15178,"Nachname Quelle: ""Prauneisen""."
13822,Lesung des Nachnamens unsicher.
18346,"J.G. kann in den Matriken von H. nachgewsien werden, u.a. auch bei seiner Hochzeit, 1723 Jänner 26: http://data.matricula-online.eu/de/oesterreich/st-poelten/haag/02%252F03/?pg=75
Dort scheint er als Färbergeselle auf, der einer Greiner Schiffmeisterfamilie entstammt. Schiffmeister aus Grein mit dem Namen Götz scheinen auch in den AMP auf.
Weitere Eintragungen zu Joseph (Gottlieb) Götz lassen sich durch die Stichwortsuche ""Götz"" in der Haager Häuserchronik finden (z.B. als Ratsbürger und Färbermeister bezeichnet). Siehe https://chronik.stadthaag.com/home/"
4344,"Paritius (1722) 111: ""Christian Ungerer"", Mitglied der Krämerinnung."
1951,"Siehe auch die Familie ""Hölbmer"" aus Hagen. Identisch?"
39230,"Siehe auch die Familie ""Hilmayr"" aus Hagen. Identisch?"
4584,"Augsburger Stadtlexikon, ""Mair, Michael"". In dessen Goldschmiedewerkstatt war Bettle Geselle. https://www.wissner.com/stadtlexikon-augsburg/artikel/stadtlexikon/mair/4684"
10635,"Wahrscheinlich identisch mit Ignaz Saler, Goldschmiedegeselle von Michael Mair (Augsburg): https://www.wissner.com/stadtlexikon-augsburg/artikel/stadtlexikon/mair/4684"
25950,"In den Matriken von Eferding (von der Au gehört dazu) ist eine Familie Amesperger zu finden. Identisch?
Evtl. auch identisch mit dem Namen Armberger, von der Au?
Z.B. http://data.matricula-online.eu/de/oesterreich/oberoesterreich/eferding/103%252F01/?pg=2"
31003,"In den Matriken von Eferding (von der Au gehört dazu) ist eine Familie Amesperger zu finden. Identisch?
Evtl. auch identisch mit dem Namen Agnesberger, von der Au?
Z.B. http://data.matricula-online.eu/de/oesterreich/oberoesterreich/eferding/103%252F01/?pg=2"
27285,"In den Matriken von Eferding (von der Au gehört dazu) ist eine Familie Aumayr zu finden. Identisch?
Z.B. http://data.matricula-online.eu/de/oesterreich/oberoesterreich/eferding/103%252F01/?pg=2"
15894,"Etliche Mitglieder der Familie Ehrngruber sind im Donauhandel tätig. Die Herkunftsorte liegen alle in Oberösterreich, weshalb auch hier Oberösterreich ergänzt wurde, ohne dass ein genauer Ort angegeben ist."
31628,"Etliche Mitglieder der Familie Ehrngruber sind im Donauhandel tätig. Die Herkunftsorte liegen alle in Oberösterreich, weshalb auch hier Oberösterreich ergänzt wurde, ohne dass ein genauer Ort angegeben ist."
35571,"Nachname evtl. identisch mit Feilmüllner, von der Au?"
23186,"Nachname evtl. identisch mit Feldmüllner, Hagenau?"
27799,"In den Eferdinger Matriken ist eine Familie ""Höbartl"" zu finden. Identisch?
http://data.matricula-online.eu/de/oesterreich/oberoesterreich/eferding/103%252F01/?pg=89"
14325,Pulvermacher. https://www.univie.ac.at/donauhandel/en/normdata-krems/detailedresults/?set=persons&personenId=578
3343,"Hammerschmied. Thomas Korth, Stift St. Florian. Die Entstehungsgeschichte der barocken Klosteranlage (Erlanger Beiträge zur Sprach- und Kunstwissenschaft 49, Nürnberg 1975) 336 (BR.1809)."
14326,Wahrscheinlich aus Steyr. Nicht zu verwechseln mit dem Steyrer Bürgermeister Gregor Schinnerer (1617-1690). Es dürfte sich um dessen Sohn handeln.
81,"Stadtrichter und Bürgermeister. Benedikt Pillwein, Geschichte, Geographie und Statistik des Erzherzogthums Oesterreich ob der Enns und des Herzogthums Salzburg, Neue Ausgabe, 1. Theil: Der Mühlkreis (Linz 1843) 242f."
5607,"Stadtrichter und Bürgermeister. Benedikt Pillwein, Geschichte, Geographie und Statistik des Erzherzogthums Oesterreich ob der Enns und des Herzogthums Salzburg, Neue Ausgabe, 1. Theil: Der Mühlkreis (Linz 1843) 242f."
450,"Stadtrichter und Bürgermeister. Benedikt Pillwein, Geschichte, Geographie und Statistik des Erzherzogthums Oesterreich ob der Enns und des Herzogthums Salzburg, Neue Ausgabe, 1. Theil: Der Mühlkreis (Linz 1843) 242f."
1616,"Stadtrichter und Bürgermeister. Benedikt Pillwein, Geschichte, Geographie und Statistik des Erzherzogthums Oesterreich ob der Enns und des Herzogthums Salzburg, Neue Ausgabe, 1. Theil: Der Mühlkreis (Linz 1843) 242f."
599,"Kreczi, Häuserchronik, 87."
7253,"StA Ulm, Reichsstadt Ulm, Bestand A [7791], Zunftbuch der Kaufleute 1606-1866, pag. 70 (21.7.1726). Dort: ""Henseler"". Sohn des Georg Bartholomäus Hensler."
350,"StA Ulm, Reichsstadt Ulm, Bestand A [7791], Zunftbuch der Kaufleute 1606-1866, pag. 70 (21.7.1726). Dort: ""Henseler"". Vater des Martin Hensler."
15191,"Lesung Nachname unsicher: ""Preo""."
15418,Wahrscheinlich aus der Familie des Malers Martin Altomonte: https://de.wikipedia.org/wiki/Martino_Altomonte
6246,Siehe die Kremsdatenbank!
5059,"Scheint als ""Schiffmeister"" in den Kremser Matriken auf: Z. B. 1708 bei der Taufe seines Sohnes Adam Ignaz: http://data.matricula-online.eu/de/oesterreich/st-poelten/krems-st-veit/01-07/?pg=544"
19335,"Siehe DB Krems: ""Augustin Lanzer"". Offenbar handelte es sich um einen Kürschner."
9830,Siehe Krems-DB.
73,Siehe Krems-DB.
32174,"Niederleger. Verstorben am 9. Juni 1727. Wienerisches Diarium, Num. 47, 11. Juni 1727: Lista deren Verstorbenen zu Wien. Er könnte aus einer Hamburger Familie stammen."
1521,"Die Rechte und Freyheiten der Herren Genannten des grössern Raths in Nürnberg (...) (Wien/Dresden 1786) 33; Roth Geschichte des Nürnbergischen Handels 2, 216."
1216,Die Rechte und Freyheiten der Herren Genannten des grössern Raths in Nürnberg (...) (Wien/Dresden 1786) 33.
27008,"Strumpfstricker. Exulant aus Straßburg. Geb. 1664, 1686 Bürger in Neustadt a.d. Aisch, 1688 in Nürnberg. Hertner, Straßburger Einwanderung, 243, Anm. 34."
3682,"Hertner, Straßburger Einwanderung, 231f."
29794,"Vorher Syndikus in Frankfurt, ursprünglich aus Colmar. Hertner, Straßburger Einwanderung, 232."
29084,"Evtl. aus Nürnberg. Hertner, Straßburger Einwanderung, 232."
39364,"Nachname Quelle: ""Anbros""."
39366,"Nachname Quelle: ""Hörzig""."
39368,Wahrscheinlich Jean-Louis de Bussy-Rabutin: https://de.wikipedia.org/wiki/Jean-Louis_de_Bussy-Rabutin
32766,"Nachname Quelle: ""Limberger""."
29116,"Savoyarde. Raynaud, Savoyische Einwanderung, 24, 184."
26565,"Serles, Metropole, 100."
26553,"Tuchkrämer und Genannter. Grieb, Nürnberger Künstlerlexikon, 286: ""Drechsel, Johann Michael""."
27082,"Wahrscheinlich Johann Christoph Volkamer und dessen Schwiegersohn Johann Adam von Seutter auf Lötzen. Nürnbergisches Gelehrten-Lexicon, ""Volkamer (Johann Christoph)"" 125-127. https://de.wikipedia.org/wiki/Johann_Christoph_Volkamer"
31136,https://de.wikipedia.org/wiki/Johann_Christoph_Volkamer
1526,"Konrad Julius TRENKLER, Die Blumau, in: Die Breitenau. Mensch - Kultur - Arbeit - Natur (1996) 85-90, hier 85f. (https://www.molln.cc/breitenau/cd.pdf)
Adolf STAUFER, Breitenauer Sensenschmied-Vergangeheit, in: Die Breitenau. Mensch - Kultur - Arbeit - Natur (1996) 91-104, hier 96f. (https://www.molln.cc/breitenau/cd.pdf).
Jedoch stammen die Blumauer unter dem Namen Plainpaur ursprünglich aus dem Ort Blumau als OT von Schlierbach, wo auch ein großer Sensenhammer der Blumauer stand/bis heute steht. 
https://de.wikipedia.org/wiki/Sensenschmiede_Blumau

Nach Franz SCHRÖCKENFUX, Geschichte der österreichischen Sensenwerke und deren Besitzer, hg. von Franz JOHN (Linz-Achern 1975) 167-171, und 302-305, muss es sich um die Blumau bei Schlierbah handeln."
39370,Bartholomäus I. von Tinti:https://de.wikipedia.org/wiki/Bartholom%C3%A4us_I._von_Tinti
6515,"In Hs. 96 (1711), 103, als Jude bezeichnet."
39379,"https://nl.wikipedia.org/wiki/Behaghel_von_Adlerscron
Aus Frankfurt am Main?"
32804,Lesung Nachname unsicher.
39380,Lesung unsicher. Evtl. Einzelperson.
39384,Lesung des Familiennamens unsicher.
31281,Lesung des Nachnamens unsicher.
39386,Lesung des Nachnamens unsicher.
39390,In der Quelle nicht als jüdisch bezeichnet. Wahrscheinlich keine Juden.
39399,"Ein Thomas Dornbacher (ohne Berufsbezeichnung und ohne Herkunftsort) ist erwähnt bei Rudolf Granichstaedten-Czerva, Meran. Burggrafen und Burgherren (Wien 1949) 71. Evtl. handelte es sich dabei um einen Kaufmann aus Meran oder Bozen."
39404,"Nachname Quelle: ""Seiths""."
8657,"Quelle: Evtl. falsche Angabe des Herkunftsortes: München statt ""Neuhaus""."
39407,In der Quelle nicht als jüdisch bezeichnet. Wahrscheinlich kein Jude.
39413,"Nachname unsicher: ""detto"" (= Kirchberger) oder ""Otto"" [?]"
39415,In der Quelle nicht als jüdisch bezeichnet. Wahrscheinlich aus Frankfurt am Main.
39420,Lesung des Nachnamens unsicher.
39428,"Alfred Schröcker, Die Patronage des Lothar Franz von Schönborn (1655-1729). Sozialgeschichtliche Studie zum Beziehungsnetz in der Germania sacra (Beiträge zur Geschichte der Reichskirche in der Neuzeit 10, Wiesbaden 1981) ca. 142."
32184,"Eisenhut war Hofballmeister in Salzburg. Vgl. Homo ludens, der spielende Mensch. Internationale Beiträge des Institutes für Spielforschung und Spielpädogik an der Hochschule ""Mozarteum"" Salzburg 5 [6?], 129."
39435,Lesung des Nachnamens unsicher; wahrscheinlich eine Verschreibung aus dem Französischen.
39436,"Evtl. Heinrich von Henninges, kurbrandenburgischer Geheimer Rat, gest. am Wahltag zu Frankfurt am 26. August 1711. Johann Jacob Moser, Teutsches Staats-Recht 45 (Frankfurt-Leipzig 1751), 32 (unten)."
39440,Die Herkunft ist wahrscheinlich in der Quelle falsch angegeben. Richtig wahrscheinlich Salzburg.
39441,Herkunftsort unsicher.
39446,Kurzgefassete Geschichte aller Kaiserlichen Königlichen Regimenter (...) (Frankfurt-Leipzig 1760) 87.
37238,Kurzgefassete Geschichte aller Kaiserlichen Königlichen Regimenter (...) (Frankfurt-Leipzig 1760) 87.
39462,"Herkunft evtl. falsch, richtig wohl Heitzendorf oder Pielenhofen?"
39465,Lesung des Nachnamens unsicher.
39466,Evtl. Kaspar Florenz von Conspruck.
32872,"Buchhändler in Wien. Carl Junker, Vom Buchführer zur Aktiengesellschaft. Zweihundert Jahre Wiener Buchhändlergeschichte, in: Ders., Zum Buchwesen in Österreich. Gesammelte Schriften (1896-1927), hg. von Murray G. Hall (Wien 2001, Buchforschung. Beiträge zum Buchwesen in Österreich 2) 237-274, hier 243."
39475,Lesung des Nachnamens unsicher.
31891,"Joseph Dominik von Lamberg, Bischof von Passau: https://de.wikipedia.org/wiki/Joseph_Dominikus_von_Lamberg"
39495,"Nachname Quelle: ""de Lagne""."
33364,In der Quelle nicht als jüdisch bezeichnet.
38865,"Nachname Quelle: ""Debang""."
33425,"Nachname Quelle: ""Höck"", ""Hock"" [?]"
23777,"Dietz, Frankfurter Handelsgeschichte 4/1, 383-388."
9750,"Dietz, Frankfurter Handelsgeschichte, 383f. 1728 von Karl VI. als ""von Wiesenhütten"" in den Reichsadelsstand erhoben."
39507,Lesung des Nachnamens unsicher.
39512,Lesung des Nachnamens unsicher.
30006,"Alternativer Nachname: ""Menger""."
33579,Lesung des Nachnamens unsicher.
39532,"Nachname Quelle: ""de Bene""."
33732,"Evtl. handelt es sich hierbei um keine Personen, sondern um die falsch verstandene Herkunftsangabe einer Person aus ""Christian Erlangen""(Erlangen)."
