ladungId,bemerkung
215196,"zur ""Hofstadt"""
215232,Unklar ob die Gebühr in der Höhe von 1 Schilling 2 Pfennig bezahlt werden musste.
229692,Der Passbrief umfasste insgesamt 450 Paar Pistolen und 400 Hirschhäute.
215369,Der Passbrief belief sich auf insgesamt 8333 Stück.
215374,Der Passbrief umfasste insgesamt 2000 Flinten.
215426,Der Passbrief umfasste insgesamt 34 Eimer Mosler Wein.
215970,"Nachname Quelle: ""Badiff""."
215924,Gebühr berechnet.
215920,Gebühr berechnet.
215626,Für dessen Landgut in Haag.
215699,Von der Herrschaft Piberstein aus.
215724,"Nachname Quelle: ""de Bene""."
215997,Transport über Regensburg nach Holland. Der Passbrief umfasste insgesamt 250 Lägel Quecksilber. Geschäft auf eigene Spesen des Kaisers.
215938,Gebühr berechnet.
215953,Gebühr berechnet.
215954,Gebühr berechnet.
215955,Gebühr berechnet.
216003,Gebühr berechnet.
216030,Der Passbrief umfasste insgesamt 400 Eimer Bier.
216345,"Quelle: ""Johann Rauner und Minich""."
216088,Vorname und Grafentitel ergänzt.
216090,"""2 pletl [Fahrzeuge] mit korn"" beladen ""dem bökh bey der kürchen [in Aschach]""."
222613,"Nachname Quelle: ""Braidezki""."
216165,1711 in Niederösterreich geernteter Bau- und Zehentwein.
216488,"Quelle: ""Flöße an prun rehrner""."
216447,Pulver für den bevorstehenden Feldzug.
87258,Met in kleinen Fässeln.
116159,Met in kleinen Fässeln.
116175,Met in kleinen Fässeln.
87329,Gebühren berechnet.
87330,Ein Flößel an Bauholz.
216619,"Quelle: ""1 trichl drinen etlich fläschl rosolio und etlich korthen schnupf towäckh""."
216699,"Nachname Quelle: ""Pfüzner""."
216719,Passbrief auf unterschiedliche Viktualien.
216874,Krämerei: Mautgebühr fehlt.
216926,Gebühr ergänzt.
217188,Lesung Gebühr unsicher. Im Vergleich zu den übrigen Stück Leinwand auf diesem Fahrzeug ist die Gebühr rechnerisch zu hoch.
216949,Gebühr ergänzt.
217189,Für die bevorstehende Kaiserkrönung nach Frankfurt.
168763,"Der Passbrief umfasste insgesamt 350 Stück Tuch, 130 Stück blaues Tuch, 250 Stück Baye, 300 Stück Säbel, 200 Karabiner, 200 Karabinerriemen, 200 Paar Pistolen und 80 Stück Leinwand."
217206,Bau- und Zehentwein des Jahres 1711 aus Niederösterreich.
238350,Wein der diesjährigen Lese in Niederösterreich.
238698,Transport von Salzburg aus.
217223,1711 in Niederösterreich geernteter Wein.
217438,"Nachname Quelle: ""v. Dolberg""."
217488,"Quelle: ""Georg Triembacher sel. wittib""."
217276,"Tatsächlich Zentner angeführt, Maut würde jedoch besser zu Pfund passen."
217312,Gebühr ergänzt.
217334,Für den heurigen Feldzug in Ungarn.
217321,Maut in d nicht erkennbar
217392,"Nachname Quelle: ""Meisser""."
168620,Gebühr berechnet.
217699,Gewicht des Tuches: 1 1/8 Zentner.
264645,"Transportgut Quelle: ""troge""."
217631,Der Passbrief umfasste insgesamt 2000 Flinten.
217623,"Quelle: ""1 [pfund] an 2 paruquen""."
217646,Maut in d nicht erkennbar
217705,Maut in d nicht erkennbar
217709,Gebühr z. T. nicht lesbar.
217717,Gesamtmaut: 1 ß 10 d. Teilbeträge berechnet.
264648,Leer an Bauholz.
217874,Zur Notdurft des eigenen Maierhofes.
218936,Wert des Schweins: 2 1/2 Gulden.
218096,Für das Brauhaus des Grafen in Altenhof.
168482,Gebühr z.T. berechnet.
218099,Wein der heurigen Lese.
229415,Lesung des Transportguts unsicher.
223962,Von Gmunden nach Passau.
218169,Transportgut ergänzt.
218583,"Quelle: Keine Einheit angegeben, wahrscheinlich ""Saum""."
215653,Warenwert: 50 fl.
219021,"Nachname Quelle: ""Seydner""."
218319,Gesamtgebühr: 6 ß 18 d. Gebühr geschätzt.
218453,"Einheit ""Pfund"" ergänzt."
218825,Wert des Kastens: 20 fl.
219279,"Balsam: Einheit ""Pfund"" ergänzt."
218935,Wert der Kästel: 9 fl.
218868,Zum Bau des Hofes des Klosters St. Peter in Krems.
218811,Gebühr z. T. berechnet.
218782,Der Passbrief umfasste insgesamt 2000 Kürass.
218832,"Passbrief umfasste insgesamt 3000 Zentner Kupfer, davon wurden 1938 Zentner bereits abgeführt."
218966,Passbrief umfasste insgesamt 14176 Zentner Bomben. Der Name des ksl. Hofjudens ist nicht genannt.
219190,"Quelle Tartufoli: ""thenfoli""."
219427,"Einheit ""Zentner"" ergänzt."
219574,"Quelle: ""zur herrschafts pau-notturft hiehero""."
219624,Lämmer: Entweder falsch Anzahl oder falsch Mautgebühr.
219716,"Transportgut ""Juchten"" ergänzt."
264390,Auf dem Linzer Bartholomäimarkt gekaufte Hausnotdurften.
219781,Als Einheit sind außerdem 18 Mark (Silber?) angegeben.
219847,Der Passbrief umfasste insgesamt 1000 Zentner Pulver
219850,Lesung Gebühr unsicher.
219853,Zum Verkauf nach Wien.
219859,Lesung Gebühr unsicher.
219860,Lesung Gebühr unsicher.
219964,Der Passbrief umfasste insgesamt 300 Zentner Schwefel.
220004,"Quelle: ""Schweberl und Preindl"""
220020,Die Mautgebühr würde eigentlich nur 3 Zentner entsprechen.
220115,Der Passbrief umfasste insgesamt 15000 Kugeln.
220185,Mautgebühr Schmelztiegel berechnet. 
222350,"Nachname Quelle: ""Aspel""."
220237,"""Pfund"" ergänzt."
220413,Mautgebühr getrennt bzw. berechnet.
220514,Zur ksl. Armee in Ungarn.
88961,Gebühren z. T. berechnet.
220966,"Quelle: ""verkaufft zur gwerckschafft nach Steyr""."
220968,Pulver aus Holland. Der Passbrief umfasste insgesamt 600 Zentner.
220976,Fässer für die bevorstehende Weinlese.
221242,Stückkugeln in unterschiedlicher Größe.
221244,Der abgebrannten Pfarrkirche.
221273,"Quelle: dem Jung. Zetl, Paumgartner und Strohamer Burger alhir wenige lad. zur haus notturft"
221496,Die Gesamtmenge des abzuführenden Kupfers betrug 100 Zentner Kupfer.
221814,Gewicht des Buches: 5 Pfund.
221878,"Transportgut Quelle: Kutschenwägen (""gutschen wägen"")."
221926,Zur Baunotdurft.
221959,Der Passbrief umfasste insgesamt 2000 Ruderbäume.
222050,Das Getreide stammte aus der Gegend von Schönering und Prambachkirchen.
91283,"Röte, Blech: Gebühren berechnet."
222359,Gebühr berechnet.
222569,Der Passbrief umfasste insgesamt 150 Kürass.
222509,"NAchname Quelle: ""Hänßerl"""
222575,"Einheit ""Zentner"" ergänzt."
222576,Gesamt 1400 Stück.
222579,Gesamt 1680 Stück.
222714,"""Hauptmagazin (ksl.)"" ergänzt. J. Ziegler hatte 1710 bereits eine ganze Reihe solcher Transporte mit Proviantmehl nach Pressburg durchgeführt. "
222903,Die genaue Gebühr konnte nicht ermittel werden.
222904,"über die ""schlagbruckhen bey Wienn""."
222907,für die Kirche
223054,Transport von Landshaag nach Brandstatt.
223532,MAutgebühr berechnet. 
223541,"Der Passbrief umfasste insgesamt 451 Zentner Neusohler Plattenkupfer, 59 Stück Libetten und 6 Fässel Berggrün."
104282,"Nachname Quelle: ""Felderer""."
223727,Vorname ergänzt.
223848,"""Hofjude"" ergänzt. Quelle: ""jud"". Der Passbrief umfasste insgesamt 15000 Zentner Mehl."
223860,"Transportgut ""Wein"" ergänzt."
93780,"Nachname Quelle: ""Messer""."
224066,"Das ksl. Hauptmagazin in Pressburg ist ergänzt, da auf dieser Seite (pag. 564) bereits ein solcher Transport verzeichnet ist und beim Transport Zieglers mehrmals mit ""ingleichen"" offenbar auf diese Lieferungen verwiesen wird. "
224072,Von der Herrschaft Aschach nach Wien.
224077,Gebühr z.T. berechnet.
224099,Von Passau nach Niederösterreich.
224117,In den Weingarten des Klosters.
264707,Jährliches Deputat der Gräfin von deren Herrschaft Helfenberg.
95595,"Leinwand: ""zu 2660 holsdiechern die nöthige leinwath""."
224273,Gebühr berechnet.
224391,Wein zum Eintausch gegen österreichischem Wein.
224434,Gebühr berechnet.
224489,Der Passbrief umfasste insgesamt 1000 Stück Ruderbäume.
227624,"Nachname Quelle: ""Falbikl""."
97496,"Transportgut Quelle: ""fueder huebern""."
97347,Zum Bau der ksl. Bibliothek.
224770,Transport für den ehemaligen französischen Botschafter.
225520,"Steyrer Ware: Einheit ""Zentner"" ergänzt."
225159,Von Altenhof nach Linz.
225198,"Der Wein ging zurück, weshalb keine Gebühr fällig war."
225310,Gebühr berechnet.
98706,"Für die Auspflasterung der Kirche St. Anna in der Wüste (""Hl. Wüeste"")."
225541,"Die Nürnberger Ware war verdorben, weshalb der Rücktransport offenbar mautfrei war."
225610,Silberanteil: 2 Pfund.
225689,Der Passbrief umfasste insgesamt 400 Zentner Kupfer.
225706,Gebühr berechnet.
226020,Der Passbrief umfasste insgesamt 400000 Flintensteine.
226128,"Der Passbrief umfasste insgesamt 25000 Metzen, wovon bereits 6875 Metzen ausgeführt wurden."
226207,"Nachname Quelle: ""Lorenzer""."
226255,Der Passbrief umfasste insgesamt 100 Yhrn Wein und 4 Kisten Viktualien.
226524,mit Zeug aus ain Sommerklaydt
226543,Für den Lustgarten des Grafen.
101929,Gebühr berechnet.
101930,Gebühr berechnet.
227143,Gewicht des Kelches: 12 Mark.
219612,Der Passbrief umfasste insgesamt 500 Zentner Schmalz.
121138,Transport von Aschach nach Wien.
227045,Der Passbrief umfasste insgesamt 184 Karabiner und 200 Paar Pistolen.
226875,"Die Ware ging zurück, daher war nur die Hälfte der Mautgebühr fällig."
226878,Jährliche Stiftung des Erzhauses Österreich.
173288,"Quelle: ""Schaunburg""."
227097,"Die Ware ging zurück, weshalb nur die Hälfte der Gebühr fällig war."
227099,"Die Seidenware ging zurück, weshalb nur die Hälfte der Gebühr fällig war.
"
227100,Bauwein der vorjährigen Lese.
227101,Bauwein der vorjährigen Lese.
227243,Der Passbrief umfasste insgesamt 300 Zentner Kupfer. Weitertransport nach Ulm.
238844,Gesamtgewicht der Service 3 Zentner.
227411,Der Passbrief umfasste insgesamt 6000 Stück Karabiner- und Pistolenschlösser.
227471,Transport von Altenhof nach Linz.
227615,Der Wein wurde bei Aschacher Bürgern eingekauft.
227620,Gebühr berechnet.
227711,Weizen aus ksl. Herrschaft Ungarisch-Altenburg
227712,Gerste für das in Bestand genommene kaiserliche Brauhaus Löwen. Der Passbrief umfasste insgesamt 120 Mut Braugerste.
228721,"Nachname Quelle: ""Haydauf""."
227720,Der Passbrief umfasste insgesamt 425 Mut Weizen und 250 Mut Korn. 
227970,Name Quelle: Rooda.
228017,Für die Güter des Grafen in Mähren.
228018,Für die Güter des Grafen in Mähren.
228160,Gebühr berechnet.
228161,Gebühr berechnet.
243031,"Nachname Quelle: ""Haydenlauf""."
228182,"Der Passbrief umfasste 14176 Zentner Munitionssorten, wovon bereits 800 Zentner abgeführt wurden."
228210,Weitertransport ins Heilige Römische Reich.
228302,"Quelle: ""Räppätsch und Strümp"""
228364,Der Passbrief umfasste insgesamt 500 Zentner Schwefel aus Kärnten.
228717,"Quelle: ""gebrieder Spnittner"" [?]"
228587,Vorname ergänzt.
228588,Vorname ergänzt.
228640,von Altenhof
228847,"Nachname Quelle: ""Rauner""."
228856,1739 in Niederösterreich gelesener Bau- und Zehentwein.
238765,Transport von Schönering aus.
238780,Transport von Rannariedl nach Linz.
228943,Eigenes Gut des Johann Rieder (nicht per Kommission).
229057,Quelle: ... von disem Closter für fertiges Jahr 1716 wewohln nichts abgeführt word und auch für heuriges Jahr als jeds mahl per 12 d freygelt zusamben zalt 24 d
229073,kaiserlicher Banco Passbrief. 
229074,Für die ksl. Reichsrekruten nach Ulm und später weiter nach Italien. 
230300,"Nachname Quelle: ""Baretti"" [?]"
229345,Wein der vorjährigen Lese.
229346,Wein der vorjährigen Lese.
229792,"""vor die aldorthigen [in Linz] herschaffts-bestelten""."
230787,"Nachname Quelle: ""Scherl""."
229773,Transport von Altenhof nach Linz. 
234180,"Nachname Quelle: ""Couret""."
121931,"Quelle: ""dem pothen""."
122640,"Name Quelle: ""Erdmanth Terch""."
230008,Gebühr berechnet.
229940,Dung für die Weingärten des Klosters in Niederösterreich.
229941,Gebühr berechnet.
230007,Gebühr berechnet.
230093,Zum Jahrmarkt in Aschach.
230199,Wein von der vorjährigen Lese.
239148,Der Passbrief umfasste insgesamt 12 Fass Rheinwein und Moslerwein sowie einige Verschläge Malereien.
230200,Kloster Aldersbach zahlt für die 4 großen Käse in Geld per 3 fl. wert. 
230243,Gebühr berechnet.
149077,"Nachname Quelle: ""Coruet""."
230348,Von der Lambergischen Lehensherrschaft Kitzbühel. 
230349,Von der Lambergischen Lehensherrschaft Kitzbühel. 
230361,Gebühr berechnet.
230417,"Transportgut ""Wein"" ergänzt."
230448,Quelle: auf ied 9 paar gerechnet
230449,Quelle: auf obige weiss gerechnet
230450,Quelle: auf obige weiss gerechnet
230594,Gebühr berechnet.
230698,Am Linzer Markt erworbene Ware.
127002,"Nachname Quelle: ""Krauser""."
128269,Der Passbrief umfasste insgesamt 60 Yhrn Wein und 25 Lägel welschen Wein.
127685,"Nachname Quelle: ""Fiegenrohr""."
231020,"Nachname Quelle: ""Schineser""."
231034,"Vorname aufgelöst.
Nachname Quelle: ""Sarller"""
231095,Mautgebühr berechnet.
167872,"Nachname Quelle: ""Zani""."
231299,"Der Passbrief umfasste insgesamt 220 Stückel Zeug für Halstücher, 200 Karabiner und 200 Paar Pistolen."
137520,"Nachname Quelle: ""Gölter""."
137735,Gebühr Laden z.T. berechnet.
203415,"Nachname Quelle: ""Kübel""."
169001,"Firma Quelle: ""König und Bieederer""."
203402,Gebühr berechnet.
231392,"Quelle: ""in die magazin nach Prespurg""."
240264,"Alternativer Nachname: ""Kaltenhofer"" (1711)."
203153,Ein Elefantenzahn.
231399,"Die Kanzel wurde in Passau gefertigt. ""St. Veit"" ergänzt. Gestaltet wurde die Kanzel vom Passauer Architekten und Bildhauer Joseph Matthias Götz. https://de.wikipedia.org/wiki/Pfarrkirche_St._Veit_(Krems)"
121184,"Nachname Quelle: ""Drokhin""."
231487,Transport über Steyr und Regensburg nacher Holland.
167347,Der Passbrief umfasste insgesamt 25000 Zentner Mehl und 25000 nö Metzen Hafer.
265229,"Transportgut Quelle: ""eferdinger hofscheider""."
231654,Vorname ergänzt.
231655,Vorname ergänzt.
231725,Weinstecken für die Weingärten des Klosters in Niederösterreich. 
231737,Zur Baunotdurft.
139332,Der Wein wurde vom Kurfürsten von Mainz nach Wien geschickt.
231811,Der Passbrief umfasste insgesamt 425 Mut Weizen und 250 Mut Korn. 133 1/3 Mut Weizen und 233 1/3 Mut Korn waren bereits verschifft worden.
231846,Ein 20 Pfund schwerer Messingstößel.
231927,Gebühr z.T. berechnet.
140387,Gebühr berechnet.
232281,Für den Zwirn ist keine Mautgebühr angegeben.
232335,Gewicht: 9 Zentner.
232388,"Quelle: ""tärdufln""."
232393,"Quelle: ""von des Stögers zu Rohrbach sein sachen""."
232471,Vorname ergänzt.
232484,Transport von Gmunden nach Passau.
232485,Gebühr berechnet.
232749,Kein Gut angegeben.
232771,Weitertransport von Regensburg ins Heilige Römische Reich.
142743,"Nachname Quelle: ""Viran""."
233049,Korn aus Niederösterreich.
233112,Summe berechnet. 
233197,Steine zur Pflasterung der Kirche.
142988,Transport von Rannariedl nach Linz.
239885,"Nach Aussage des Schiffmeisters ist das Transportschiff durch Sturmwinde oberhalb der Kraiburger Brücke auf einen alten Brückenpfeiler gelaufen, weshalb alle Güter nass geworden sind. Eine glaubwürdige Bestätigung der Vorgänge durch das Mautambt Neuötting wurde vorgelegt, weshalb nur die Hälfte der Mautgebühr berechnet und erhoben worden ist."
233361,Transport von Altenhof nach Linz.
233684,Hafer zum Verkauf. 
233775,Der Weizen wurde in Böhmen eingekauft und von Obermühl abtransportiert. 
233830,Vorname teilweise ergänzt / aufgelöst.
233841,Gebühr berechnet. 
233844,Vorname teilweise ergänzt.
237448,"Lesung ""Röte"" unsicher."
233856,4 Pfennig entspricht der üblichen Mautgebühr für 100 Stierz. Gebühr für das Geschirr unklar.
216229,"Nachname Quelle: ""Högl""."
234528,Stiftung für das Kloster.
143737,"Nachname Quelle: ""Bankh""."
234325,"Die Ware ging zurück, weshalb nur die Hälfte der Gebühr fällig war."
143762,Gebühr berechnet.
234400,Quelle: Kein Gut angegeben.
234569,Zum Bau eines Stockhauses.
234577,Die Ladung stammt aus der Herrschaft Aschach.
144084,Gebühr berechnet.
144095,Gebühr berechnet.
234930,Kein Gut angegeben.
234950,Der Passbrief umfasste insgesamt 200 Mut Weizen und 100 Mut Korn.
234975,Bau- und Zehentwein aus der heurigen Lese in Niederösterreich.
224164,"Die Geschenke, die wahrscheinlich an den Sultan bzw. hohe Repräsentanten der Hohen Pforte gingen, wurden durch den ksl. Botschafter nach Konstantinopel gebracht."
235285,Kein Tansportgut angegeben.
235446,"Der Passbrief belief sich auf insgesamt 600 Zentner, von denen die 200 bereits abgeführt wurden."
235559,Der Passbrief umfasste insgesamt 300 Zentner Kupfer.
232068,Wert der Schweine: 1 1/2 fl. pro Tier.
151913,Von der heurigen Lese.
236073,Transportgut ergänzt.
151914,Transportgut ergänzt.
236192,"Einheit ergänzt. Nachname Quelle: ""Hainkhe""."
236358,Weitertransport von Ulm nach Stuttgart.
236361,Als Deputat der Bestellten der Herrschaft in Linz.
236601,Von Altenhof nach Linz.
153145,Gebühr berechnet.
153218,"Wahrscheinlich 8,5 Eimer Burgunder Wein."
153239,1 Ohm zu 35 Eimern.
237189,Der Passbrief umfasste insagesamt 150 Zentner Reis.
166856,Haar: Gebühr berechnet.
166871,Flöße an Brunnenrohren.
166905,Kerzen: Gebühr berechnet.
167129,"Nachname Quelle: ""Naumayr""."
167175,Gebühr berechnet.
167254,Der Passbrief umfasste insgesamt 300 Zentner Schwefel.
166432,"Nachname Quelle: ""Räbälix""."
166443,"Nachname Quelle: ""Gutschenz""."
166558,"Pistazien: Einheit ""Saum"" ergänzt."
237860,samt deren zugehörigen
237863,Der Passbrief umfasste insgesamt auf 300 Zentner Kupfer. Weitertransport über Ulm ins Heilige Römische Reich.
237873,Für den Weingarten des Klosters.
237956,Vorname ergänzt.
237957,Vorname ergänzt.
237960,"Quelle: ""Hueber v: Westrennen"""
131297,Wein der diesjährigen Lese.
237985,Bau- und Zehentwein der heurigen Lese aus Niederösterreich.
33473,Hälfte der Mautgebühr wegen Schiffsunfalls.
68133,Eigenbaugetreide.
253268,"Quelle: ""Sällerspach""."
238132,Gebühr z.T. berechnet.
226785,Gewicht: 19 Pfund.
229056,Lesung unsicher.
238161,Herkunft ergänzt.
238167,Wein der vorjährigen Lese.
64215,Getreide und Wein der diesjährigen Ernte.
238193,Bau- und Zehentwein der diesjährigen Lese aus Niederösterreich.
238306,Gebühr berechnet. Gesamtgebühr inkl. der Weinfuhr für die Grafschaft Neuburg am Inn: 2 fl. 3 ß 22 d.Wein der heurigen Lese in Niederösterreich.
239779,"Nachname Quelle: ""Grüebler""."
240225,"Bezeichnung Quelle: ""Hochwürden""."
239260,Wein der diesjährigen Lese.
239273,Transportgut ergänzt.
239372,Gebühr z.T. berechnet.
239409,"Nachname Quelle: ""Willoreth""."
239266,Für das Brauhaus des Grafen.
239495,"Die Güter wurden bei Wasserburg in Bayern nass und froren schließlich ein, daher mautfrei."
239733,"Nachname Quelle: ""Ruben""."
239537,Wein der diesjährigen Lese.
239698,Gebühr z.T. berechnet.
239906,Wein der diesjährigen Lese.
240103,Gebühr berechnet.
240105,Gebühr berechnet.
240098,Gebühr berechnet.
240053,"Nachname Quelle: ""Mayrstekher""."
248153,Gewicht: 1/8 Zentner.
240071,Der Passbrief belief sich auf insgesamt 100 Yhrn Wein.
240094,"Nachname Quelle: ""Kegler""."
240090,Gebühr berechnet.
240110,Quelle: 5 Pfund Fuder Salz.
240137,Vom Brauhaus des Klosters in Landshaag.
240139,Vom ksl. Salzamt Gmunden aus.
